0,1,2,split
7E4E5922,author_in_affiliation,05B090CE,valid
7CEEC3C5,paper_cite_paper,81489AE1,valid
80D345A7,paper_in_domain,020298BB,valid
81719B17,paper_cite_paper,7E9F8F3F,valid
763F7A27,author_write_paper,7A8C85E3,valid
8132EEEB,paper_in_venue,465F7C62,valid
777A2F16,paper_in_venue,4558D729,valid
7F981FFD,paper_cite_paper,7C43B6E0,valid
7E2A3F94,author_write_paper,7F30DC57,valid
7E95A890,paper_in_domain,0636FF17,valid
807D9E97,author_in_affiliation,025F5CB1,valid
7EC15305,paper_in_domain,07EC282E,valid
8009984B,paper_cite_paper,7E789825,valid
7D7854CB,paper_in_domain,00DF7C87,valid
7E56196A,author_in_affiliation,0661DECB,valid
7F01E749,paper_in_domain,007AAA53,valid
7890E0DA,paper_in_domain,069C3FBD,valid
7E5F2067,paper_cite_paper,6A886314,valid
783A5FAE,paper_in_domain,04FCA2EE,valid
7F4EE95A,author_in_affiliation,0AE9651A,valid
6972A443,paper_in_domain,061A9FC5,valid
7F0AD8A9,paper_in_domain,007AAA53,valid
812AA49A,paper_in_domain,01BADB89,valid
7E3BE444,paper_in_domain,00DF7C87,valid
7F2786A9,paper_in_venue,465F7C62,valid
80DBA15F,paper_in_domain,0046D1ED,valid
7D59B23C,author_write_paper,7E71E2E1,valid
8538C8B7,author_write_paper,5837835D,valid
80E4C36C,paper_in_venue,46DAB993,valid
811EE217,author_write_paper,7D65D143,valid
7F0BCEAD,paper_cite_paper,7A98D6F0,valid
76387993,author_in_affiliation,06ACAD91,valid
7F23679D,paper_in_domain,06BFE1EF,valid
7DB91CDE,paper_cite_paper,5AECAF2B,valid
8538C8B7,author_in_affiliation,02AA1FA9,valid
804F6D00,author_in_affiliation,00FF56A8,valid
7B9C63AC,author_write_paper,7D100A68,valid
6040D80C,paper_in_domain,0053A2ED,valid
80DA9B35,paper_in_domain,04D517A5,valid
7A8C755F,paper_in_domain,027A0232,valid
7F1D8836,paper_in_domain,00C0A84A,valid
80D6330B,paper_cite_paper,5EABCA02,valid
083726CE,paper_in_domain,0A0F4889,valid
7F92C78A,paper_in_domain,008782E9,valid
7E633981,paper_cite_paper,7780965F,valid
7E3D7F8B,paper_in_domain,08D17ADF,valid
778981BC,paper_in_venue,4558D729,valid
7DC9A5A5,paper_in_domain,06D41840,valid
051D20B6,author_write_paper,7DED0230,valid
8125503C,paper_in_venue,43319DD4,valid
7F59D517,paper_in_domain,013ED309,valid
8079B584,paper_cite_paper,7E93A585,valid
7C9725E8,paper_in_domain,079208FE,valid
0A9DCDCD,paper_cite_paper,8134474F,valid
7FFB0C68,paper_in_venue,43ABF249,valid
830DA4B2,author_write_paper,7DEACA9A,valid
58E282A9,paper_in_domain,0247DE90,valid
7FDDBF34,author_write_paper,7E914817,valid
7D6D8078,author_write_paper,80E9D841,valid
7FC7E48C,paper_cite_paper,7DE9F072,valid
07EC5B7C,author_write_paper,757FCBE6,valid
75C5A81A,paper_in_domain,0AE9684E,valid
5A17630B,paper_in_venue,46A05BB0,valid
7D1AE2B4,paper_in_domain,05369D20,valid
7D6E9EF4,author_write_paper,5D46189F,valid
7D1B9B2E,paper_cite_paper,7F8B1C00,valid
7CFA0F26,paper_cite_paper,7E339AE3,valid
7E7D98A2,paper_in_domain,0B721F10,valid
7DD5C003,paper_in_domain,031482BF,valid
7D2C5D76,paper_in_domain,0650B2E2,valid
8125B610,paper_cite_paper,7E9F8F3F,valid
775F6EA2,author_in_affiliation,05B090CE,valid
7E71E2E1,paper_in_domain,08C59DC2,valid
761E3E29,paper_in_venue,4566232D,valid
80A2C1E3,paper_cite_paper,80FDC57A,valid
80F88780,paper_in_domain,0940FAFD,valid
7DD8F3DC,author_write_paper,7B9A7E21,valid
7FBFCB7F,paper_in_domain,0C22A061,valid
7F2EE758,author_in_affiliation,01776B6C,valid
7C9E4E8C,author_write_paper,7DE51426,valid
786293D7,author_in_affiliation,4CE6FC2D,valid
7D2B6E11,author_write_paper,78E927E1,valid
802AEE38,paper_in_venue,43319DD4,valid
8311D172,author_in_affiliation,03FD8454,valid
7EFD7338,paper_cite_paper,5E8280EC,valid
80EAEE7D,paper_cite_paper,7D776D32,valid
05DF4867,paper_in_domain,0509C2A8,valid
7FBE07E1,paper_cite_paper,7D544774,valid
7FE2EA41,author_write_paper,7E9A79F8,valid
7CF8F77D,paper_in_venue,45701BF3,valid
7E804A12,paper_in_domain,009B0ED0,valid
7E38E7BF,paper_in_domain,01E7DD16,valid
86304342,author_write_paper,77E2FFCC,valid
7C38888D,author_write_paper,790B5650,valid
8580BDA3,author_in_affiliation,006952C5,valid
84ACD611,author_write_paper,8079B584,valid
79D11B64,paper_in_domain,0555BE69,valid
7E023951,author_in_affiliation,4CE6FC2D,valid
7872AF8B,author_in_affiliation,043A55FE,valid
7B093FD2,paper_in_domain,02724C38,valid
76702D73,paper_cite_paper,77C7F85B,valid
7E9F5BF0,paper_in_domain,00B60CED,valid
7DA6BA36,author_write_paper,59B67264,valid
24D0E6BA,author_write_paper,6B6E4433,valid
798CA516,paper_in_domain,06BFE1EF,valid
7E7BB75D,paper_cite_paper,80E18282,valid
7EF50EE8,author_write_paper,7F448B0C,valid
7C2A8AD9,author_in_affiliation,021CC5D8,valid
80342145,author_write_paper,6226C462,valid
001F472E,author_write_paper,590E5F62,valid
7D322466,paper_cite_paper,7B50FC31,valid
80E90C56,paper_cite_paper,7E43C840,valid
8103A746,paper_in_venue,45A88363,valid
7EF5B456,paper_in_domain,094A0611,valid
80309D62,paper_in_domain,01E7DD16,valid
81604259,paper_cite_paper,76397661,valid
8025A451,paper_cite_paper,80DAA99F,valid
7D5455A7,author_write_paper,7A97D177,valid
81340A8E,paper_in_domain,08EB4114,valid
7529A7DB,author_write_paper,7F8DCCEC,valid
5A99FCE5,paper_in_venue,47CCD465,valid
62A3D932,paper_in_domain,0160D514,valid
7CF15BEE,paper_cite_paper,80A2F973,valid
7E58BE1F,paper_in_domain,059A455C,valid
8211EB23,author_in_affiliation,4CE6FC2D,valid
8026B1BC,paper_in_domain,06A36133,valid
80C47C5B,paper_in_domain,0322F49A,valid
7FA8B0EC,author_in_affiliation,4CC89935,valid
80D515D7,author_write_paper,7E22E9D2,valid
5B97CFB5,paper_cite_paper,6C9D476F,valid
79D870A9,author_write_paper,805EB52B,valid
73D2F7FC,author_write_paper,7FFEDC6D,valid
80197C8B,author_write_paper,7F3B9B7D,valid
6D219760,paper_in_domain,0056BF0A,valid
853E8EFF,author_in_affiliation,09B2D407,valid
5975C39A,paper_cite_paper,80F1AC00,valid
7DC809E0,author_write_paper,7625794B,valid
7FD9D6D0,paper_in_domain,05E5E32F,valid
75CE57C4,paper_cite_paper,79F3CD41,valid
80530CCD,paper_in_domain,046D46FD,valid
7FC7E48C,paper_cite_paper,7F8B1C00,valid
7D46FC17,author_write_paper,7E6AD1CE,valid
80DFD4C1,paper_in_domain,01E7DD16,valid
812C4614,author_write_paper,7DD023ED,valid
809C9EEA,paper_in_venue,468A7487,valid
69897572,paper_in_domain,04FCA2EE,valid
7E39ACF9,author_in_affiliation,02642F55,valid
7308E895,paper_in_domain,05E5343B,valid
73D2F7FC,author_write_paper,6260B523,valid
81560A4E,paper_in_domain,07125B99,valid
7F872D90,paper_cite_paper,7F3DB5D1,valid
815B3144,paper_cite_paper,7F6A69F2,valid
7F3DCA22,paper_in_domain,04545194,valid
7F19C8F8,author_write_paper,7F34DC29,valid
81C41F84,author_write_paper,5E16447A,valid
7C50EE94,author_write_paper,689CF70E,valid
7F1F88FC,paper_in_venue,43319DD4,valid
7E182328,paper_cite_paper,8025A451,valid
7E7BB75D,paper_in_domain,03DDEE22,valid
7AD13697,author_write_paper,795312C0,valid
7F86F86D,paper_in_domain,06E8E0BF,valid
7FA844BE,paper_cite_paper,7B0F0125,valid
7E98F775,author_write_paper,7D1C9CFB,valid
7E0EBAFD,author_in_affiliation,09DAE0E3,valid
7E3A6625,paper_in_venue,43319DD4,valid
80297F62,paper_in_domain,093E8748,valid
0B8DE230,author_in_affiliation,0477FFD3,valid
7DED4690,author_write_paper,78B87EAD,valid
760A7158,paper_in_domain,0B9EFF3D,valid
7CF3FA6E,paper_cite_paper,80209BB4,valid
77B6F703,paper_cite_paper,757A6EA0,valid
7DF40F16,paper_cite_paper,778850EB,valid
75E4EFD7,author_in_affiliation,4D5D795C,valid
7D109854,paper_cite_paper,5E3CAC86,valid
8015C72E,author_write_paper,7AEE29E3,valid
80C78819,paper_in_domain,00517AB5,valid
7E4F1B2C,paper_in_domain,0304C748,valid
80DAEFD1,paper_in_domain,06F54AFB,valid
7FEB99D8,paper_in_venue,45FFFB88,valid
790AF21A,paper_in_domain,082EEFC0,valid
7E6B4AA9,paper_in_domain,0AAB07DF,valid
7C120B63,paper_cite_paper,7EEE947A,valid
778850EB,paper_in_domain,06BFE1EF,valid
7E2940BD,paper_cite_paper,80276CAE,valid
812330E1,paper_in_domain,00AE2819,valid
7A610F3A,paper_in_domain,0322F49A,valid
7AD55B4F,author_write_paper,59C0CF96,valid
08B17B5D,paper_in_venue,47C39427,valid
7E81ACC2,author_write_paper,06518482,valid
804D21D1,author_write_paper,76CEA751,valid
802D1E1D,author_in_affiliation,028E8644,valid
837BA29A,author_write_paper,7CCE0B42,valid
7E35414F,author_in_affiliation,0154426A,valid
7DC28AC6,paper_in_domain,0C610875,valid
7E6658CD,paper_in_domain,09715BDF,valid
808F528A,paper_cite_paper,7EE42D0C,valid
7E7BB75D,paper_cite_paper,7DD0397C,valid
5E2A05A0,paper_in_domain,093C4716,valid
793B547B,author_write_paper,6D48F70E,valid
80DAD05B,author_write_paper,7F4908D3,valid
7FC76C3C,paper_in_domain,07001BBC,valid
7DB09676,paper_in_venue,45701BF3,valid
7F32C440,paper_in_domain,07E221DB,valid
77E9118B,author_write_paper,04B7AA3D,valid
7D48A99A,paper_cite_paper,5DE685CE,valid
73E6B4CC,author_write_paper,815B3144,valid
7F392098,paper_in_venue,45701BF3,valid
7D852BE6,paper_in_venue,45A88363,valid
7F890578,paper_in_domain,06FF1266,valid
7F9D4C75,author_in_affiliation,0ACD6604,valid
80B0FC58,paper_in_domain,093C4716,valid
7F53DEB4,paper_cite_paper,7C8C2E38,valid
7E95DA5C,paper_in_domain,026B049D,valid
7EAD79B6,paper_cite_paper,7679FF41,valid
7C7D8244,paper_in_venue,465F7C62,valid
75E9D6B1,paper_in_domain,04FCA2EE,valid
7F9D9D6A,paper_in_venue,45FFFB88,valid
762A2543,paper_in_domain,08FEE273,valid
7EEE947A,paper_in_domain,00197524,valid
8060A74A,paper_in_domain,06BF4E3A,valid
7F75378D,paper_in_venue,465F7C62,valid
7DC34932,paper_in_domain,01B84C24,valid
7F18DD39,author_in_affiliation,4FF45383,valid
81577373,paper_in_domain,0A9A31BF,valid
7A94CAA2,author_write_paper,7D1E223A,valid
8538C8B7,author_in_affiliation,0BF77E37,valid
7FCBE424,paper_cite_paper,80060D7C,valid
7E5E4AD1,paper_in_venue,45701BF3,valid
7D25A77E,paper_in_venue,46A05BB0,valid
8458CEA7,author_in_affiliation,0C01DCFD,valid
7E265305,paper_in_domain,0271BC14,valid
7FDF9060,paper_in_domain,065950AA,valid
80654B49,paper_in_domain,0393A9B8,valid
7FE85602,paper_in_domain,04984686,valid
7786B720,author_in_affiliation,4CE6FC2D,valid
7E68E6DC,paper_in_domain,004E594E,valid
8164E815,paper_in_domain,09EFB3F1,valid
7F181107,paper_in_venue,43319DD4,valid
75420279,author_in_affiliation,0477FFD3,valid
804A6E88,paper_in_domain,06BB39F1,valid
81517804,paper_cite_paper,7E39A90F,valid
0F7AA4EA,author_write_paper,815FD2A6,valid
8073CD9E,paper_in_domain,046C6155,valid
7FBC4F90,author_write_paper,781A4367,valid
0624A287,author_in_affiliation,03B6E7B2,valid
7655A286,author_write_paper,7BB337EE,valid
74E8975E,author_write_paper,76DD0B4A,valid
7DFE4564,paper_in_domain,00517AB5,valid
771875D5,paper_in_domain,0C44AAEE,valid
7ADBD2EC,paper_cite_paper,80D6330B,valid
7A5551AE,paper_in_domain,096630F6,valid
7FF398F5,paper_cite_paper,8049D71D,valid
77F07F1B,paper_in_domain,02409D49,valid
82DBCE2C,author_write_paper,78AFF56E,valid
812D18B3,paper_cite_paper,80060D7C,valid
7C30EEB1,paper_in_domain,0724DFBA,valid
7CAA87C6,author_write_paper,8132EEEB,valid
7D214159,paper_in_domain,0322F49A,valid
7EE8FE35,author_in_affiliation,08EF476D,valid
7E25D828,paper_in_domain,02BAEDB1,valid
7711F3AE,author_in_affiliation,05C86094,valid
7E47102A,author_write_paper,843E9D52,valid
0E9D06B5,author_write_paper,7DDBCE00,valid
019B9317,paper_in_venue,47C39427,valid
7E0B8362,author_write_paper,58A3969B,valid
7D6DF45C,paper_in_venue,45701BF3,valid
124B12B2,author_write_paper,5ED10F3D,valid
77EA52F9,paper_in_domain,0A4A779A,valid
80E8A262,paper_in_venue,43319DD4,valid
7DEA103D,paper_in_domain,00BB2E8D,valid
7EB0B912,paper_in_domain,05D05EDF,valid
12375F79,author_write_paper,7C0E0627,valid
7FFB9CBD,paper_in_domain,083736DA,valid
7DB09676,paper_in_domain,02724C38,valid
7D0986BC,paper_cite_paper,7FB235AC,valid
7EF5E215,author_write_paper,7EC882FE,valid
81560A4E,paper_cite_paper,767F1C11,valid
574EEE5B,author_write_paper,02258546,valid
7D40F5A8,paper_in_venue,468A7487,valid
8140BC75,paper_in_domain,03887C04,valid
7E265451,paper_in_venue,43ABF249,valid
78F88FC8,paper_in_venue,43FD776C,valid
807E43F9,paper_in_domain,00BB2E8D,valid
7A2040BC,paper_in_venue,4607C954,valid
788B7D6D,author_write_paper,7E75CE02,valid
800853F4,paper_cite_paper,7E114C9F,valid
7EA1265A,paper_in_domain,031FE2B9,valid
7D853DB3,paper_in_domain,03726BFA,valid
7D21447E,author_in_affiliation,4CE6FC2D,valid
6226C462,paper_cite_paper,7E789825,valid
802630B5,paper_in_domain,0B1FAC1D,valid
80A853E8,paper_cite_paper,7C54E0A8,valid
750EF082,paper_in_domain,0944F57B,valid
802FB8CB,paper_in_domain,0757E79B,valid
837FF6C9,author_write_paper,7D2F0B41,valid
7D785D01,paper_in_venue,43ABF249,valid
7A3CEE9A,paper_in_domain,0520D581,valid
7EB6A7D0,paper_in_domain,097C6C78,valid
7DDB5626,paper_cite_paper,7733A83C,valid
80C4DD03,paper_in_domain,0724DFBA,valid
7EF30392,paper_in_domain,09F03076,valid
7DE23573,paper_in_domain,0004C188,valid
7FA431A9,author_in_affiliation,0045D9F6,valid
6260B523,paper_cite_paper,61CA46F7,valid
7FBC00F6,paper_in_venue,4607C954,valid
806F40D6,author_in_affiliation,07CA5884,valid
7D447915,paper_in_venue,45701BF3,valid
0A80736C,paper_in_venue,47C39427,valid
7F2EDF3D,author_in_affiliation,01776B6C,valid
7ACD4E75,paper_in_venue,43ABF249,valid
80C6E7DC,paper_in_domain,05D05EDF,valid
7E12E9B2,paper_in_domain,079208FE,valid
09F5F944,paper_cite_paper,7828B167,valid
5DE58932,paper_cite_paper,801C49CF,valid
7F5E2B65,paper_cite_paper,769CDD99,valid
03025BFD,paper_in_domain,02724C38,valid
7E87F2F8,paper_cite_paper,80ABFA75,valid
7CDB3303,paper_in_domain,009B0ED0,valid
7EABF9C6,paper_in_venue,43319DD4,valid
7CF9B0DC,paper_in_domain,014F152B,valid
046347F4,author_in_affiliation,05C86094,valid
757299DF,author_in_affiliation,0A6255B8,valid
7E11A20E,paper_in_domain,08181D6E,valid
7E20BCEC,author_in_affiliation,01776B6C,valid
8492407F,author_write_paper,7EE82ADB,valid
7FB4861E,paper_cite_paper,7EE41613,valid
7BEECAB7,paper_cite_paper,7E07F9CD,valid
8430031D,author_in_affiliation,08443C72,valid
7E6E4050,paper_in_domain,04C13974,valid
7E6F0D32,paper_cite_paper,75DE32D6,valid
7E246BA2,paper_in_domain,0B88F451,valid
8094C70D,author_write_paper,7FCEA931,valid
7E245E3D,author_write_paper,80A2F973,valid
7E99D1F1,author_write_paper,80213671,valid
812330E1,paper_cite_paper,811F42B7,valid
7F08F36E,author_write_paper,7FA36BA5,valid
62EE7F40,paper_in_domain,0650B2E2,valid
81195CA4,paper_cite_paper,806A630A,valid
7DB228C8,author_in_affiliation,08702BDB,valid
067625BE,author_in_affiliation,0A97E0C1,valid
7F339EC6,paper_in_domain,0A7A83FE,valid
5BD06DEB,paper_in_domain,082123F9,valid
05BE5233,author_in_affiliation,0477FFD3,valid
0579B547,author_write_paper,80809E8C,valid
7A19CFB1,paper_in_domain,0028EC0B,valid
805F02C6,author_write_paper,80288F46,valid
7B7B1654,paper_in_domain,0160D514,valid
7BC1A0BE,paper_in_domain,0665AEB3,valid
7D756EED,paper_cite_paper,7BFA9CE4,valid
5C6169B2,paper_in_domain,08D9ADFD,valid
7F814FE1,paper_in_domain,0383DEC0,valid
7B82DCBE,paper_in_domain,0814ADB4,valid
7FD65D9D,paper_in_domain,098ABBCF,valid
8105BF22,paper_in_domain,05D05EDF,valid
80D2183A,paper_cite_paper,5F4058AC,valid
7CF7EA20,paper_cite_paper,7F3E27B7,valid
801EE4F8,paper_in_domain,213A570A,valid
7BF9F2C6,author_write_paper,80B625DB,valid
81647693,paper_in_domain,00AE2819,valid
804C6128,paper_in_domain,07B5E46C,valid
768AD80F,paper_in_domain,1EA11BEA,valid
7C5EC71D,paper_in_domain,04198571,valid
814B8411,paper_in_domain,058046B3,valid
80D1BF19,paper_in_domain,0724DFBA,valid
5BF76CE5,paper_in_domain,05D05EDF,valid
7713578E,author_write_paper,77BF781D,valid
7F495E20,paper_cite_paper,78240F38,valid
77B6F703,paper_in_domain,073D2D62,valid
81577373,paper_in_domain,094A0611,valid
803D189A,author_in_affiliation,01776B6C,valid
291461F7,author_write_paper,7E65D12B,valid
7D5B61D1,paper_in_domain,009B0ED0,valid
8461D5EC,author_write_paper,7DA68EFB,valid
7ECB6B4A,author_write_paper,72D211DE,valid
81258DE4,paper_in_venue,45701BF3,valid
7A2B8151,paper_cite_paper,7D236B1C,valid
7F219BFB,author_in_affiliation,06167391,valid
7F3D3128,paper_cite_paper,7DF5FD24,valid
7EA864E1,paper_in_domain,094A0611,valid
5FCF1A56,paper_in_domain,08D9ADFD,valid
7F67C586,paper_in_domain,037C79BE,valid
7D6FC1B1,paper_in_domain,00564A32,valid
7DE194A5,paper_in_domain,008782E9,valid
7F6841D5,paper_cite_paper,5A4BA738,valid
813EF300,paper_cite_paper,7EF1ABFE,valid
7F182AA8,paper_in_domain,01B2BA4A,valid
80E41878,paper_in_domain,082EEFC0,valid
7E6AFB66,paper_cite_paper,75170874,valid
7D2AA94B,paper_in_venue,45701BF3,valid
7F67D084,author_write_paper,799FBA12,valid
80056B64,author_write_paper,5A3BE396,valid
7D6BAE34,paper_in_domain,0322F49A,valid
7E1A7F1E,paper_in_venue,43319DD4,valid
7E9393CC,author_write_paper,76C2A4DC,valid
7ED10BEC,author_write_paper,7729A75F,valid
7DC9EEBE,author_write_paper,7E932EDF,valid
80C82BD4,author_in_affiliation,0966B229,valid
8049E98C,paper_cite_paper,8178C35A,valid
5A5C16E2,paper_in_domain,08469670,valid
78190DC0,author_in_affiliation,0B0338EC,valid
8475FD57,author_in_affiliation,0011EAC4,valid
78440F81,paper_in_domain,08388832,valid
75942C02,author_write_paper,806DCD3F,valid
75A83573,paper_in_venue,4566232D,valid
794C65E2,paper_in_venue,460A7036,valid
7D9D2AD9,paper_in_domain,08B9956E,valid
7E7C915B,paper_in_domain,04AE8D72,valid
7D32EB6D,paper_in_domain,06BFE1EF,valid
7724EB26,author_write_paper,7E93D385,valid
8210EE11,author_write_paper,785AC0D4,valid
8015BBA8,author_write_paper,6250D408,valid
7FBC4F90,author_write_paper,7841F3D6,valid
7EC6D943,author_write_paper,58A05E75,valid
81616128,paper_in_domain,0667AC6E,valid
7F88BB86,author_in_affiliation,05282E0D,valid
80F2FF3A,paper_cite_paper,7F7F21B8,valid
862BBCEC,author_in_affiliation,4F872588,valid
806068F5,author_in_affiliation,4CE6FC2D,valid
7DEA1B0B,paper_in_domain,07868074,valid
05C2EEA8,paper_in_domain,0BBCC83D,valid
7BAE9A52,author_write_paper,7A988851,valid
80ABFA75,paper_in_domain,0A9F1432,valid
5B5D81C8,paper_in_venue,465F7C62,valid
0658D229,paper_in_domain,0724DFBA,valid
2A0FC38B,author_write_paper,8173D721,valid
7E199720,paper_in_venue,43319DD4,valid
7F59F92A,paper_in_domain,0BB3EC21,valid
7EBD3AAB,author_write_paper,7BFC50E4,valid
7BFF4703,author_write_paper,5BA011FB,valid
8067ABEF,author_write_paper,7F3198BA,valid
0E9D06B5,author_write_paper,7ECA2159,valid
7B9E8BEB,paper_in_domain,009B0ED0,valid
7AB99336,paper_cite_paper,788FA378,valid
7889A2C5,paper_cite_paper,7DC03A9C,valid
7D9648B8,paper_in_domain,071CB89E,valid
7CAEBB09,paper_cite_paper,7DBF273F,valid
7F984106,paper_in_domain,031FE2B9,valid
7F1E8E17,paper_in_domain,000D0A83,valid
7DFEEBD6,paper_in_domain,0149209A,valid
7A44E53D,author_in_affiliation,004E3300,valid
7F425224,author_in_affiliation,08EF476D,valid
7DE742D6,paper_in_domain,0765A2E4,valid
11AA1A08,author_in_affiliation,03D00B37,valid
80743B1F,paper_in_venue,43319DD4,valid
7CBF5566,author_write_paper,7F5A4315,valid
80DBF875,paper_in_domain,0509C2A8,valid
7D61629E,author_write_paper,5CC50E32,valid
7E8EA464,paper_cite_paper,707B5B6E,valid
7FE6981A,paper_in_domain,040CE43B,valid
7DCD05F5,paper_in_domain,0019729E,valid
7DFAA3A1,paper_in_domain,1F8A8C04,valid
791D05BF,author_in_affiliation,03D00B37,valid
7F0345E1,author_write_paper,0169FEE3,valid
7FD750C6,paper_cite_paper,71BDA3C9,valid
80BBE934,author_in_affiliation,02AA1FA9,valid
75FE10AA,paper_cite_paper,77FC641C,valid
8187A14F,author_write_paper,7D8B807D,valid
7F9E6176,paper_cite_paper,8060A74A,valid
7E58BE1F,paper_in_domain,0765A2E4,valid
78863461,author_write_paper,7B7421A9,valid
7E86CB86,paper_in_venue,43319DD4,valid
8171FD3D,author_write_paper,7A97D177,valid
7DA7D84D,paper_in_venue,45701BF3,valid
7E00A072,paper_in_domain,0BFC7632,valid
7A41C4D3,author_in_affiliation,09B2D407,valid
7D90D697,paper_in_domain,02CB7BDC,valid
7D331FDE,paper_cite_paper,7F448B0C,valid
802EBADC,paper_in_domain,093C4716,valid
0EF15C46,author_write_paper,7403F0D1,valid
7F08F36E,author_write_paper,7E3A8034,valid
7DD1A5C9,paper_in_domain,090EAA43,valid
80C8ACFD,author_write_paper,75E94043,valid
752366B1,paper_cite_paper,5A09EB83,valid
8047E5F3,paper_in_venue,45610CDA,valid
7DAD1113,paper_in_domain,0AB78768,valid
697D5F1C,paper_cite_paper,7CF0BE22,valid
813CD617,paper_in_domain,0765A2E4,valid
75D12588,author_write_paper,82FBA5B2,valid
82C8A989,author_write_paper,5D057987,valid
7D025DE6,paper_in_domain,076BC823,valid
7740BC54,paper_in_domain,09F03076,valid
7EDC1BD1,paper_in_domain,0757E79B,valid
782C7C4D,author_write_paper,802BFA39,valid
7A1958AD,author_write_paper,7DEA1B0B,valid
7DED5619,paper_in_domain,02A3D790,valid
769B3F81,paper_in_venue,43FD776C,valid
81078777,paper_in_venue,46A05BB0,valid
7EE82ADB,paper_cite_paper,5AD5A0AA,valid
7FF7B34F,author_write_paper,5D46189F,valid
7FEE7CA3,author_in_affiliation,4FF45383,valid
7F6D865B,paper_in_domain,01E7DD16,valid
80549FC1,paper_in_venue,43319DD4,valid
7FA91694,paper_in_domain,01BC623A,valid
78DFFC78,paper_in_domain,02BAEDB1,valid
7588A8ED,paper_cite_paper,5BD4FE58,valid
7EABA15A,author_write_paper,7E771F9A,valid
7DF40F16,paper_in_domain,0A9B1C9E,valid
7FFB607D,author_write_paper,80C3AFCA,valid
7FF0706B,paper_cite_paper,78F932C0,valid
84BEE213,author_write_paper,81481E88,valid
778F40EF,paper_in_domain,043ABD44,valid
7E751ECA,paper_in_venue,45701BF3,valid
829F85C5,author_in_affiliation,03D00B37,valid
5BCCE789,paper_cite_paper,7C6A64EA,valid
7DD1A5C9,paper_cite_paper,7B7B1654,valid
7A6F42EB,author_in_affiliation,0C01DCFD,valid
7D786D69,paper_in_venue,43319DD4,valid
8052080B,paper_cite_paper,8118A037,valid
8165D17C,paper_in_domain,06B4B1A2,valid
58E3711B,paper_in_domain,0704F51E,valid
7ED6E443,paper_in_domain,0C53E2D9,valid
7B498384,paper_in_domain,0C540666,valid
762E30EE,author_write_paper,81214F62,valid
7724D182,paper_cite_paper,8118A037,valid
7FC7E48C,paper_cite_paper,7FB4861E,valid
00343752,paper_in_venue,46A05BB0,valid
7D0A2297,paper_in_venue,46DAB993,valid
84A23FB5,author_write_paper,58719663,valid
7AD55B4F,author_write_paper,5F0BB4F4,valid
7D39DC77,author_in_affiliation,03D00B37,valid
087995A8,paper_in_venue,465F7C62,valid
7D39F5EB,author_in_affiliation,062D596B,valid
5CF7F648,paper_in_domain,020298BB,valid
7C336E8D,paper_in_domain,02061C9E,valid
79408DB5,author_write_paper,7EDB5383,valid
7E78EB41,paper_in_domain,0765A2E4,valid
62A3D932,paper_in_domain,093C4716,valid
79C90322,paper_cite_paper,75E3ECD0,valid
79A897DE,paper_in_domain,01E7DD16,valid
7FBC00F6,paper_cite_paper,7E10B296,valid
80ABFA75,paper_cite_paper,7600BD57,valid
7E9BFFBB,author_write_paper,7DDBC4B7,valid
5CECA6B1,paper_in_venue,47C39427,valid
06197E68,paper_in_domain,0093B0A8,valid
7B6F3D67,paper_in_venue,4566232D,valid
7DC70F96,author_write_paper,7ED9A48D,valid
7F8081B3,author_in_affiliation,00725F06,valid
75C63FA0,author_write_paper,7E3D7F8B,valid
6A416A7C,author_write_paper,80C47C5B,valid
816E0A50,paper_cite_paper,7F269CE3,valid
0989E2F6,author_write_paper,80D2183A,valid
745585C7,paper_in_domain,01E0CEB1,valid
82800036,author_write_paper,7F84A276,valid
77D3B296,paper_in_domain,0316C4AE,valid
05039512,paper_in_domain,099D42EF,valid
5A337F23,paper_in_domain,02061C9E,valid
7FDCC780,paper_in_venue,4566232D,valid
7F34A272,paper_cite_paper,79BF7953,valid
7870739C,author_write_paper,7EBD17A2,valid
7EFE7A73,paper_in_domain,02CB7BDC,valid
0A5CC475,paper_cite_paper,5A3BE396,valid
4926B3D8,author_write_paper,7CF27E74,valid
775F0EA1,author_write_paper,7F23679D,valid
5FCDBC4D,paper_in_domain,06545253,valid
76368B1A,paper_cite_paper,8077B2DE,valid
7F65FB9C,paper_cite_paper,7D68240E,valid
7BC1A0BE,paper_in_domain,06BFE1EF,valid
80AF4458,paper_in_domain,05D05EDF,valid
803468A1,paper_in_domain,05798FDA,valid
7DEC2E5E,paper_in_venue,45610CDA,valid
7D8FDF52,author_write_paper,02138D33,valid
7D4E0644,paper_cite_paper,807E43F9,valid
7FB14EBA,paper_in_venue,4566232D,valid
11F35D51,author_write_paper,61B29E0D,valid
7A28E288,author_in_affiliation,08EF476D,valid
09185848,author_in_affiliation,05C86094,valid
8173247B,paper_cite_paper,7FBE07E1,valid
5B9D5DA0,paper_in_domain,061A60E9,valid
7DDC7D85,paper_cite_paper,7E7A0AC6,valid
8050CB9F,author_write_paper,5B950079,valid
7D7F9003,paper_in_venue,4607C954,valid
7FA73E8D,paper_in_domain,04340517,valid
7F8E25E2,author_in_affiliation,4CE6FC2D,valid
7FCD73A7,author_write_paper,805BEE8B,valid
7E275393,paper_in_domain,0C2DB2A7,valid
7A146798,author_write_paper,5F21D3D1,valid
